Date,wdf_A01,wdf_A02,wdf_A03,wdf_A04,wdf_A05,wdf_A06,wdf_A07,wdf_A08,wdf_A09,wdf_A10,wdf_A11,wdf_A12,wdf_A13,wdf_A14,wdf_A15,wde_A01,wde_A02,wde_A03,wde_A04,wde_A05,wde_A06,wde_A07,wde_A08,wde_A09,wde_A10,wde_A11,wde_A12,wde_A13,wde_A14,wde_A15
2025-01-13,32.409,33.738,33.296,32.79,28.241,28.241,28.241,30.921,30.921,30.921,29.636,29.636,29.636,26.1213,26.1213,31.0,31.9633,31.5213,31.0153,26.5,26.5,26.5,29.512,29.512,29.512,27.83,27.83,27.83,23.782,23.782
2025-01-14,30.831,32.23,31.869,31.369,27.76,27.76,27.76,30.544,30.544,30.544,29.487,29.487,29.487,26.8377,26.8377,29.0,30.399,30.038,29.638,25.5,25.5,25.5,28.5,28.5,28.5,27.237,27.237,27.237,24.0543,24.0543
2025-01-15,30.7879,32.478,31.939,31.588,27.53,27.53,27.53,29.586,29.586,29.586,29.964,29.964,29.964,27.2133,27.2133,28.5,29.306,28.767,28.416,26.0,26.0,26.0,28.0,28.0,28.0,27.662,27.662,27.662,24.378,24.378
2025-01-16,32.0797,31.768,31.423,31.111,28.195,28.195,28.195,29.219,29.219,29.219,29.691,29.691,29.691,27.3137,27.3137,30.0,29.846,29.501,29.189,26.4819,26.4819,26.4819,27.547,27.547,27.547,27.769,27.769,27.769,24.8583,24.8583
2025-01-17,31.455,31.449,31.234,31.012,27.46,27.46,27.46,29.098,29.098,29.098,29.569,29.569,29.569,27.1703,27.1703,29.702,29.696,29.481,29.259,25.707,25.707,25.707,27.345,27.345,27.345,27.816,27.816,27.816,24.884,24.884
2025-01-21,30.976,31.032,30.788,30.507,26.4819,26.4819,26.4819,28.445,28.445,28.445,29.359,29.359,29.359,27.0137,27.0137,28.951,29.2563,29.0123,28.7313,25.001,25.001,25.001,27.001,27.001,27.001,26.934,26.934,26.934,24.5887,24.5887
2025-01-22,30.965,30.678,30.481,26.272,26.272,26.272,28.41,28.41,28.41,29.359,29.359,29.359,27.0137,27.0137,27.0137,28.2057,28.0037,27.7907,24.1,24.1,24.1,26.26,26.26,26.26,27.123,27.123,27.123,24.8723,24.8723,24.8723
2025-01-23,31.01,30.573,30.328,26.338,26.338,26.338,28.42,28.42,28.42,29.39,29.39,29.39,27.058,27.058,27.058,28.5171,28.0691,27.8151,24.1411,24.1411,24.1411,26.2251,26.2251,26.2251,26.3525,26.3525,26.3525,24.2632,24.2632,24.2632
2025-01-24,30.617,30.108,29.779,26.322,26.322,26.322,28.29,28.29,28.29,29.023,29.023,29.023,27.6563,27.6563,27.6563,28.481,27.963,27.808,24.012,24.012,24.012,26.159,26.159,26.159,26.071,26.071,26.071,22.643,22.643,22.643
2025-01-27,30.507,29.994,29.656,25.62,25.62,25.62,28.037,28.037,28.037,28.743,28.743,28.743,25.6577,25.6577,25.6577,28.09,27.569,27.247,24.0,24.0,24.0,26.109,26.109,26.109,25.963,25.963,25.963,22.679,22.679,22.679
2025-01-28,30.148,29.633,29.46,25.83,25.83,25.83,28.129,28.129,28.129,28.874,28.874,28.874,25.6233,25.6233,25.6233,28.1649,27.6469,27.4779,23.6969,23.6969,23.6969,26.1349,26.1349,26.1349,26.0469,26.0469,26.0469,22.8256,22.8256,22.8256
2025-01-29,29.999,29.588,29.286,25.749,25.749,25.749,28.116,28.116,28.116,28.621,28.621,28.621,25.7903,25.7903,25.7903,27.5816,27.1696,26.8686,23.3016,23.3016,23.3016,25.6906,25.6906,25.6906,25.3326,25.3326,25.3326,22.4806,22.4806,22.4806
2025-01-30,29.826,29.468,29.227,25.692,25.692,25.692,28.203,28.203,28.203,28.7,28.7,28.7,25.8093,25.8093,25.8093,27.6737,27.3157,27.0897,23.5227,23.5227,23.5227,26.0497,26.0497,26.0497,25.6037,25.6037,25.6037,22.7757,22.7757,22.7757
2025-01-31,30.199,29.927,29.596,26.101,26.1595,26.1595,28.126,28.126,28.126,28.477,28.477,28.477,27.317,27.317,27.317,28.2557,28.0277,27.7167,25.428,23.334,23.334,26.182,26.182,26.182,25.776,25.776,25.776,22.928,22.928,22.928
2025-02-03,29.184,28.703,28.422,25.769,25.3145,25.3145,27.825,27.825,27.825,28.479,28.479,28.479,27.024,27.024,27.024,27.226,26.76,26.48,23.812,23.308,23.308,25.887,25.887,25.887,25.437,25.437,25.437,22.9663,22.9663,22.9663
2025-02-04,30.425,29.633,29.118,26.227,25.8715,25.8715,28.067,28.067,28.067,28.635,28.635,28.635,27.032,27.032,27.032,27.96,27.233,26.734,23.783,23.4275,23.4275,25.678,25.678,25.678,25.322,25.322,25.322,22.634,22.634,22.634
2025-02-05,30.419,29.699,29.061,26.524,26.455,26.455,28.606,28.606,28.606,28.507,28.507,28.507,26.831,26.831,26.831,28.435,27.711,27.082,24.546,24.4605,24.4605,26.65,26.65,26.65,25.679,25.679,25.679,23.0643,23.0643,23.0643
2025-02-06,30.327,29.957,29.469,26.614,26.287,26.287,28.355,28.355,28.355,28.548,28.548,28.548,26.833,26.833,26.833,28.379,28.017,27.535,24.555,24.2115,24.2115,26.413,26.413,26.413,25.723,25.723,25.723,23.1723,23.1723,23.1723
2025-02-07,30.351,29.872,29.397,26.324,25.7795,25.7795,28.066,28.066,28.066,28.528,28.528,28.528,26.793,26.793,26.793,28.398,27.919,27.449,24.346,23.827,23.827,26.101,26.101,26.101,25.689,25.689,25.689,23.0877,23.0877,23.0877
2025-02-10,30.722,30.149,29.654,26.418,25.953,25.953,28.11,28.11,28.11,28.839,28.839,28.839,27.061,27.061,27.061,28.779,28.185,27.698,24.44,24.0305,24.0305,26.254,26.254,26.254,26.043,26.043,26.043,23.4513,23.4513,23.4513
2025-02-11,30.22,29.742,29.147,26.152,25.7995,25.7995,27.835,27.835,27.835,28.858,28.858,28.858,27.023,27.023,27.023,28.234,27.741,27.153,24.153,23.823,23.823,26.25,26.25,26.25,25.965,25.965,25.965,23.409,23.409,23.409
2025-02-12,30.349,29.831,29.278,26.239,25.9615,25.9615,27.996,27.996,27.996,28.871,28.871,28.871,26.949,26.949,26.949,28.397,27.872,27.307,24.266,24.017,24.017,26.184,26.184,26.184,26.021,26.021,26.021,23.5917,23.5917,23.5917
2025-02-13,30.289,29.818,29.293,26.257,25.894,25.894,28.09,28.09,28.09,28.928,28.928,28.928,27.065,27.065,27.065,28.268,27.787,27.249,24.166,23.917,23.917,26.085,26.085,26.085,26.032,26.032,26.032,23.68,23.68,23.68
2025-02-14,31.5333,30.3893,29.4483,26.904,26.4045,26.4045,28.69,28.69,28.69,28.744,28.744,28.744,26.883,26.883,26.883,30.0,28.276,27.335,24.935,24.509,24.509,26.77,26.77,26.77,25.972,25.972,25.972,23.6093,23.6093,23.6093
2025-02-18,31.812,30.51,29.48,26.29,25.804,25.804,28.011,28.011,28.011,28.912,28.912,28.912,27.036,27.036,27.036,29.9163,28.5633,27.5323,24.305,23.9015,23.9015,26.099,26.099,26.099,26.133,26.133,26.133,23.7077,23.7077,23.7077
2025-02-19,30.891,29.86,28.926,26.039,25.439,25.439,27.447,27.447,27.447,28.526,28.526,28.526,26.442,26.442,26.442,29.0413,27.9633,26.9953,23.988,23.4915,23.4915,25.747,25.747,25.747,25.837,25.837,25.837,23.101,23.101,23.101
2025-02-20,29.729,28.841,28.053,25.59,24.8475,24.8475,27.231,27.231,27.231,27.893,27.893,27.893,25.8,25.8,25.8,28.016,26.982,26.167,23.709,23.0805,23.0805,25.41,25.41,25.41,25.24,25.24,25.24,22.6693,22.6693,22.6693
2025-02-21,29.449,28.8,28.06,25.72,24.9715,24.9715,27.205,27.205,27.205,27.784,27.784,27.784,25.685,25.685,25.685,27.668,27.008,26.282,23.937,23.184,23.184,25.52,25.52,25.52,25.208,25.208,25.208,22.5373,22.5373,22.5373
2025-02-24,28.6,28.265,25.826,25.1075,25.1075,27.258,27.258,27.258,27.779,27.779,27.779,25.68,25.68,25.68,24.9985,27.034,26.374,24.021,23.3115,23.3115,25.64,25.64,25.64,25.164,25.164,25.164,22.5067,22.5067,22.5067,22.5067
2025-02-25,28.734,28.012,25.682,24.827,24.827,27.34,27.34,27.34,27.631,27.631,27.631,25.556,25.556,25.556,24.8345,26.832,26.086,23.878,23.014,23.014,25.526,25.526,25.526,24.997,24.997,24.997,22.373,22.373,22.373,22.373
2025-02-26,28.74,28.158,25.729,24.838,24.838,27.312,27.312,27.312,27.664,27.664,27.664,25.542,25.542,25.542,24.819,26.811,26.21,23.965,23.0725,23.0725,25.545,25.545,25.545,25.094,25.094,25.094,22.406,22.406,22.406,22.406
2025-02-27,28.321,28.077,25.509,24.6195,24.6195,27.072,27.072,27.072,27.558,27.558,27.558,25.449,25.449,25.449,24.3145,26.563,26.294,23.739,22.869,22.869,25.295,25.295,25.295,24.954,24.954,24.954,22.2207,22.2207,22.2207,22.2207
2025-02-28,28.294,28.081,25.205,23.82,24.67,26.857,26.857,26.857,27.405,27.405,27.405,25.303,25.303,25.303,24.382,26.54,26.285,23.411,22.039,22.848,25.062,25.062,25.062,24.813,24.813,24.813,22.0263,22.0263,22.0263,22.0263
2025-03-03,28.221,27.977,24.96,23.919,24.744,26.815,26.815,26.815,27.311,27.311,27.311,25.142,25.142,25.142,24.3895,26.465,26.223,23.203,22.164,22.994,25.054,25.054,25.054,24.773,24.773,24.773,22.1037,22.1037,22.1037,22.1037
2025-03-04,27.686,27.149,24.931,23.597,24.354,26.268,26.268,26.268,27.202,27.202,27.202,25.012,25.012,25.012,24.397,25.882,25.362,23.16,21.815,22.582,24.504,24.504,24.504,24.626,24.626,24.626,22.0287,22.0287,22.0287,22.0287
2025-03-05,26.513,25.964,24.186,22.897,22.466,24.286,24.286,24.286,26.547,26.547,26.547,23.983,23.983,23.983,23.835,24.778,24.214,22.458,21.173,20.716,22.586,22.586,22.586,24.071,24.071,24.071,21.471,21.471,21.471,21.471
2025-03-06,26.522,25.82,24.382,23.033,22.878,24.427,24.427,24.427,26.487,26.487,26.487,23.854,23.854,23.854,23.6755,24.759,24.053,22.594,21.284,21.279,22.676,22.676,22.676,23.998,23.998,23.998,21.1887,21.1887,21.1887,21.1887
2025-03-07,26.9,25.639,24.624,23.211,23.004,24.651,24.651,24.651,26.744,26.744,26.744,24.247,24.247,24.247,24.4565,25.172,23.91,22.895,21.477,21.277,22.922,22.922,22.922,24.267,24.267,24.267,21.8323,21.8323,21.8323,21.8323
2025-03-10,26.979,25.56,24.576,23.079,23.274,24.671,24.671,24.671,26.74,26.74,26.74,24.471,24.471,24.471,24.2665,25.228,23.803,22.829,21.329,21.545,22.918,22.918,22.918,24.235,24.235,24.235,21.8083,21.8083,21.8083,21.8083
2025-03-11,27.03,25.909,25.037,23.53,24.471,25.268,25.268,25.268,26.812,26.812,26.812,24.631,24.631,24.631,24.1705,25.263,24.164,23.321,21.799,22.752,23.507,23.507,23.507,24.289,24.289,24.289,21.785,21.785,21.785,21.785
2025-03-12,26.63,25.033,24.744,23.23,23.789,25.19,25.19,25.19,26.723,26.723,26.723,24.699,24.699,24.699,24.263,24.851,23.25,22.975,21.473,22.041,23.433,23.433,23.433,24.196,24.196,24.196,21.8787,21.8787,21.8787,21.8787
2025-03-13,27.784,26.01,25.161,23.745,24.963,26.059,26.059,26.059,27.182,27.182,27.182,25.04,25.04,25.04,24.649,26.003,24.226,23.376,21.969,23.202,24.279,24.279,24.279,24.635,24.635,24.635,22.227,22.227,22.227,22.227
2025-03-14,28.434,26.346,25.041,23.643,24.795,26.096,26.096,26.096,27.208,27.208,27.208,25.067,25.067,25.067,24.6805,26.491,24.654,23.254,21.847,22.993,24.303,24.303,24.303,24.635,24.635,24.635,22.227,22.227,22.227,22.227
2025-03-17,29.05,27.703,25.478,23.739,24.379,26.483,26.483,26.483,27.256,27.256,27.256,25.173,25.173,25.173,24.6995,27.243,25.896,23.662,21.925,22.576,24.669,24.669,24.669,24.657,24.657,24.657,22.1957,22.1957,22.1957,22.1957
2025-03-18,29.101,27.219,25.449,23.751,24.432,26.298,26.298,26.298,26.365,26.365,26.365,24.694,24.694,24.694,24.5105,27.278,25.414,23.647,21.944,22.644,24.523,24.523,24.523,23.772,23.772,23.772,22.036,22.036,22.036,22.036
2025-03-19,29.515,27.929,25.862,24.139,25.005,26.907,26.907,26.907,26.244,26.244,26.244,24.545,24.545,24.545,24.3355,27.686,26.069,24.033,22.307,23.239,25.066,25.066,25.066,23.616,23.616,23.616,21.8173,21.8173,21.8173,21.8173
2025-03-20,30.038,28.517,26.318,24.547,25.293,27.086,27.086,27.086,26.226,26.226,26.226,24.505,24.505,24.505,24.1345,28.149,26.636,24.435,22.667,23.41,25.201,25.201,25.201,23.515,23.515,23.515,21.5977,21.5977,21.5977,21.5977
2025-03-21,29.963,28.422,26.335,24.522,25.352,27.074,27.074,27.074,26.153,26.153,26.153,24.441,24.441,24.441,24.151,28.11,26.553,24.475,22.663,23.491,25.21,25.21,25.21,23.473,23.473,23.473,21.5677,21.5677,21.5677,21.5677
2025-03-24,28.021,26.404,24.539,25.191,27.113,27.113,27.113,26.138,26.138,26.138,24.426,24.426,24.426,24.11,24.11,26.216,24.596,22.733,23.36,25.297,25.297,25.297,23.531,23.531,23.531,21.4297,21.4297,21.4297,21.4297,21.4297
2025-03-25,27.927,26.588,24.713,25.334,27.216,27.216,27.216,26.417,26.417,26.417,24.687,24.687,24.687,24.438,24.438,26.103,24.763,22.9,23.548,25.391,25.391,25.391,23.789,23.789,23.789,21.909,21.909,21.909,21.909,21.909
2025-03-26,28.843,27.92,24.183,24.739,27.229,27.229,27.229,26.398,26.398,26.398,24.679,24.679,24.679,24.3575,24.3575,27.038,26.122,22.39,22.972,25.445,25.445,25.445,23.823,23.823,23.823,21.8897,21.8897,21.8897,21.8897,21.8897
2025-03-27,28.917,27.917,24.09,24.853,27.25,27.25,27.25,26.405,26.405,26.405,24.695,24.695,24.695,24.36,24.36,27.117,26.118,22.29,23.064,25.451,25.451,25.451,23.821,23.821,23.821,21.8863,21.8863,21.8863,21.8863,21.8863
2025-03-28,28.663,26.963,24.738,25.315,27.34,27.34,27.34,26.483,26.483,26.483,24.715,24.715,24.715,24.401,24.401,26.924,25.221,23.0,23.572,25.6,25.6,25.6,23.977,23.977,23.977,21.997,21.997,21.997,21.997,21.997
2025-03-31,29.017,26.91,24.721,25.229,27.356,27.356,27.356,26.501,26.501,26.501,24.728,24.728,24.728,24.4115,24.4115,27.24,25.166,22.972,23.483,25.607,25.607,25.607,23.983,23.983,23.983,22.21,22.21,22.21,21.8935,21.8935
2025-04-01,28.708,26.91,24.721,25.229,27.402,27.402,27.402,26.468,26.468,26.468,24.695,24.695,24.695,24.4185,24.4185,26.977,25.178,22.99,23.497,25.659,25.659,25.659,23.977,23.977,23.977,22.204,22.204,22.204,21.9275,21.9275
2025-04-02,28.349,26.894,24.701,25.208,27.529,27.529,27.529,26.553,26.553,26.553,24.748,24.748,24.748,24.5515,24.5515,26.574,25.119,22.92,23.438,25.743,25.743,25.743,24.0,24.0,24.0,22.195,22.195,22.195,21.9985,21.9985
2025-04-03,28.278,26.481,24.29,24.652,27.113,27.113,27.113,26.531,26.531,26.531,24.726,24.726,24.726,24.3575,24.3575,26.529,24.726,22.541,22.855,25.364,25.364,25.364,24.018,24.018,24.018,22.213,22.213,22.213,21.8545,21.8545
2025-04-04,28.268,26.347,24.075,24.78,26.855,26.855,26.855,26.283,26.283,26.283,24.442,24.442,24.442,24.0375,24.0375,26.528,24.624,22.347,23.014,25.116,25.116,25.116,23.769,23.769,23.769,21.928,21.928,21.928,21.5595,21.5595
2025-04-07,27.419,26.276,23.97,24.694,26.792,26.792,26.792,26.309,26.309,26.309,24.401,24.401,24.401,24.033,24.033,25.777,24.593,22.29,23.025,25.105,25.105,25.105,23.886,23.886,23.886,21.978,21.978,21.978,21.614,21.614
2025-04-08,27.786,26.306,24.01,24.745,26.921,26.921,26.921,26.322,26.322,26.322,24.411,24.411,24.411,23.9875,23.9875,26.174,24.712,22.392,23.139,25.303,25.303,25.303,24.002,24.002,24.002,22.092,22.092,22.092,21.663,21.663
2025-04-09,28.084,26.169,24.025,24.696,26.8,26.8,26.8,26.146,26.146,26.146,24.235,24.235,24.235,23.8095,23.8095,26.497,24.579,22.443,23.121,25.224,25.224,25.224,23.84,23.84,23.84,21.929,21.929,21.929,21.5135,21.5135
2025-04-10,28.555,26.289,23.742,24.861,26.91,26.91,26.91,26.124,26.124,26.124,24.689,24.689,24.689,24.0815,24.0815,26.979,24.71,22.166,23.284,25.328,25.328,25.328,23.818,23.818,23.818,22.383,22.383,22.383,21.6375,21.6375
2025-04-11,28.53,26.319,23.884,24.719,27.325,27.325,27.325,26.237,26.237,26.237,24.737,24.737,24.737,24.071,24.071,26.904,24.683,22.242,23.088,25.678,25.678,25.678,23.862,23.862,23.862,22.367,22.367,22.367,21.6195,21.6195
2025-04-14,29.113,26.8,24.412,25.246,27.669,27.669,27.669,26.263,26.263,26.263,24.763,24.763,24.763,24.097,24.097,27.382,25.071,22.682,23.517,25.939,25.939,25.939,23.85,23.85,23.85,22.268,22.268,22.268,21.565,21.565
2025-04-15,29.701,27.996,25.583,26.313,28.635,28.635,28.635,26.297,26.297,26.297,24.797,24.797,24.797,24.127,24.127,27.842,26.156,23.744,24.473,26.894,26.894,26.894,23.891,23.891,23.891,22.206,22.206,22.206,21.4435,21.4435
2025-04-16,29.885,28.059,25.65,26.381,28.715,28.715,28.715,26.424,26.424,26.424,24.924,24.924,24.924,24.254,24.254,28.028,26.233,23.817,24.548,27.104,27.104,27.104,24.048,24.048,24.048,22.356,22.356,22.356,21.598,21.598
2025-04-17,29.894,28.043,25.627,26.345,28.802,28.802,28.802,26.496,26.496,26.496,24.996,24.996,24.996,24.282,24.282,28.118,26.271,23.859,24.577,27.042,27.042,27.042,24.109,24.109,24.109,22.396,22.396,22.396,21.5875,21.5875
2025-04-21,29.894,28.043,25.627,26.345,28.802,28.802,28.802,26.496,26.496,26.496,24.996,24.996,24.996,24.282,24.282,28.118,26.271,23.859,24.577,27.042,27.042,27.042,24.109,24.109,24.109,22.396,22.396,22.396,21.5875,21.5875
2025-04-22,29.396,27.906,25.598,26.185,28.635,28.635,28.635,26.346,26.346,26.346,25.008,25.008,25.008,24.391,24.391,27.643,26.153,23.85,24.432,26.883,26.883,26.883,24.133,24.133,24.133,22.43,22.43,22.43,21.6045,21.6045
2025-04-23,27.8,25.563,26.106,28.622,28.622,28.622,26.524,26.524,26.524,25.032,25.032,25.032,24.382,24.382,24.382,26.071,23.833,24.377,26.892,26.892,26.892,24.19,24.19,24.19,22.487,22.487,22.487,21.6595,21.6595,21.6595
2025-04-24,27.622,25.451,26.059,28.57,28.57,28.57,26.439,26.439,26.439,24.976,24.976,24.976,24.2325,24.2325,24.2325,25.855,23.683,24.294,26.802,26.802,26.802,24.048,24.048,24.048,22.378,22.378,22.378,21.545,21.545,21.545
2025-04-25,27.392,25.275,25.457,28.504,28.504,28.504,26.721,26.721,26.721,25.257,25.257,25.257,24.409,24.409,24.409,25.64,23.522,23.701,26.744,26.744,26.744,24.341,24.341,24.341,22.671,22.671,22.671,21.726,21.726,21.726
2025-04-28,27.191,25.174,25.331,28.217,28.217,28.217,27.133,27.133,27.133,25.603,25.603,25.603,24.826,24.826,24.826,25.432,23.414,23.571,26.452,26.452,26.452,24.735,24.735,24.735,23.02,23.02,23.02,22.1505,22.1505,22.1505
2025-04-29,27.131,25.022,25.426,28.025,28.025,28.025,26.907,26.907,26.907,25.86,25.86,25.86,24.6785,24.6785,24.6785,25.397,23.288,23.689,26.287,26.287,26.287,24.54,24.54,24.54,23.315,23.315,23.315,22.0385,22.0385,22.0385
2025-04-30,27.974,24.573,25.762,27.355,28.7425,28.7425,26.9,26.9,26.9,25.86,25.86,25.86,24.119,24.119,24.119,26.237,22.836,24.029,25.619,27.0095,27.0095,24.547,24.547,24.547,23.493,23.493,23.493,21.938,21.938,21.938
2025-05-01,27.736,24.593,25.924,27.323,28.6505,28.6505,26.876,26.876,26.876,25.833,25.833,25.833,23.993,23.993,23.993,25.976,22.828,24.164,25.6,26.86,26.86,24.489,24.489,24.489,23.446,23.446,23.446,21.8665,21.8665,21.8665
2025-05-02,28.025,25.497,26.05,27.835,29.008,29.008,26.876,26.876,26.876,25.833,25.833,25.833,23.979,23.979,23.979,26.265,23.674,24.164,26.081,27.2615,27.2615,24.489,24.489,24.489,23.446,23.446,23.446,21.8665,21.8665,21.8665
2025-05-05,28.025,25.497,26.05,27.835,29.008,29.008,26.876,26.876,26.876,25.833,25.833,25.833,23.979,23.979,23.979,26.265,23.674,24.164,26.081,27.2615,27.2615,24.489,24.489,24.489,23.446,23.446,23.446,21.8665,21.8665,21.8665
2025-05-06,28.42,26.48,26.194,28.174,29.5,29.5,26.914,26.914,26.914,25.867,25.867,25.867,24.016,24.016,24.016,26.614,24.67,24.393,26.36,27.71,27.71,24.466,24.466,24.466,23.422,23.422,23.422,21.844,21.844,21.844
2025-05-07,27.936,26.193,25.832,27.938,29.0285,29.0285,26.872,26.872,26.872,25.828,25.828,25.828,23.997,23.997,23.997,26.128,24.375,24.01,26.119,27.202,27.202,24.4,24.4,24.4,23.353,23.353,23.353,21.9055,21.9055,21.9055
2025-05-08,27.751,25.463,25.513,27.832,28.8295,28.8295,26.916,26.916,26.916,25.896,25.896,25.896,24.066,24.066,24.066,25.9,23.612,23.662,25.98,26.9895,26.9895,24.392,24.392,24.392,23.372,23.372,23.372,21.936,21.936,21.936
2025-05-09,28.051,25.752,25.769,28.224,29.325,29.325,26.942,26.942,26.942,25.926,25.926,25.926,24.068,24.068,24.068,26.201,23.902,23.919,26.379,27.4725,27.4725,24.431,24.431,24.431,23.412,23.412,23.412,21.9565,21.9565,21.9565
2025-05-12,28.183,25.582,25.664,28.16,29.2655,29.2655,26.936,26.936,26.936,25.92,25.92,25.92,24.059,24.059,24.059,26.332,23.731,23.807,26.305,27.418,27.418,24.261,24.261,24.261,23.241,23.241,23.241,22.149,22.149,22.149
2025-05-13,28.249,25.634,25.586,28.105,29.2225,29.2225,26.952,26.952,26.952,25.936,25.936,25.936,24.078,24.078,24.078,26.381,23.761,23.715,26.233,27.3505,27.3505,24.254,24.254,24.254,23.223,23.223,23.223,22.1475,22.1475,22.1475
2025-05-14,28.426,25.661,25.669,28.111,29.2195,29.2195,27.214,27.214,27.214,26.18,26.18,26.18,24.257,24.257,24.257,26.535,23.77,23.765,26.22,27.3285,27.3285,24.483,24.483,24.483,23.441,23.441,23.441,22.522,22.522,22.522
2025-05-15,28.677,25.96,26.103,28.339,29.4595,29.4595,27.206,27.206,27.206,26.175,26.175,26.175,24.258,24.258,24.258,26.789,24.074,24.212,26.456,27.5645,27.5645,24.481,24.481,24.481,23.444,23.444,23.444,22.4555,22.4555,22.4555
2025-05-16,28.42,25.92,26.093,28.285,29.488,29.488,27.243,27.243,27.243,26.209,26.209,26.209,24.283,24.283,24.283,26.505,24.013,24.181,26.37,27.5775,27.5775,24.466,24.466,24.466,23.44,23.44,23.44,22.457,22.457,22.457
2025-05-19,28.172,25.673,25.857,28.153,29.347,29.347,27.243,27.243,27.243,26.209,26.209,26.209,24.283,24.283,24.283,26.278,23.784,23.963,26.259,27.4605,27.4605,24.527,24.527,24.527,23.493,23.493,23.493,22.522,22.522,22.522
2025-05-20,27.99,25.247,25.563,28.235,29.1575,29.1575,26.972,26.972,26.972,25.963,25.963,25.963,24.096,24.096,24.096,26.132,23.389,23.704,26.376,27.321,27.321,24.302,24.302,24.302,23.293,23.293,23.293,22.3465,22.3465,22.3465
2025-05-21,25.314,25.629,28.247,29.1515,29.1515,27.081,27.081,27.081,26.073,26.073,26.073,24.208,24.208,24.208,25.934,23.411,23.727,26.336,27.281,27.281,24.366,24.366,24.366,23.357,23.357,23.357,22.3505,22.3505,22.3505,22.3505
2025-05-22,25.147,25.336,28.18,29.185,29.185,26.998,26.998,26.998,25.984,25.984,25.984,24.125,24.125,24.125,25.713,23.226,23.418,26.265,27.27,27.27,24.247,24.247,24.247,23.241,23.241,23.241,22.18,22.18,22.18,22.18
2025-05-23,25.018,25.252,28.062,28.977,28.977,27.003,27.003,27.003,25.969,25.969,25.969,24.135,24.135,24.135,25.785,23.113,23.347,26.157,27.0615,27.0615,24.267,24.267,24.267,23.233,23.233,23.233,22.224,22.224,22.224,22.224
2025-05-27,24.753,25.082,28.062,28.9575,28.9575,26.998,26.998,26.998,25.964,25.964,25.964,24.127,24.127,24.127,25.783,22.853,23.183,26.157,27.0525,27.0525,24.267,24.267,24.267,23.233,23.233,23.233,22.224,22.224,22.224,22.224
2025-05-28,24.287,24.533,27.868,28.534,28.534,26.884,26.884,26.884,25.837,25.837,25.837,23.974,23.974,23.974,25.305,22.392,22.638,25.974,26.6385,26.6385,24.177,24.177,24.177,23.116,23.116,23.116,21.9115,21.9115,21.9115,21.9115
2025-05-29,24.975,25.054,27.609,28.1985,28.1985,26.89,26.89,26.89,25.84,25.84,25.84,23.974,23.974,23.974,25.296,23.071,23.149,25.704,26.283,26.283,24.167,24.167,24.167,23.111,23.111,23.111,21.899,21.899,21.899,21.899
2025-05-30,25.261,25.19,27.554,28.267,29.049,26.826,26.826,26.826,25.775,25.775,25.775,23.909,23.909,23.909,25.234,23.482,23.412,25.766,26.469,27.244,24.471,24.471,24.471,23.416,23.416,23.416,21.7445,21.7445,21.7445,21.7445
2025-06-02,25.068,25.272,27.641,28.249,28.944,26.826,26.826,26.826,25.775,25.775,25.775,23.904,23.904,23.904,25.227,23.178,23.457,25.767,26.373,27.099,24.15,24.15,24.15,23.102,23.102,23.102,21.828,21.828,21.828,21.828
2025-06-03,24.644,25.05,27.454,28.142,29.109,26.765,26.765,26.765,25.655,25.655,25.655,23.798,23.798,23.798,25.394,22.75,23.155,25.563,26.248,27.206,24.063,24.063,24.063,22.953,22.953,22.953,21.888,21.888,21.888,21.888
2025-06-04,24.642,25.183,27.536,28.221,29.179,26.736,26.736,26.736,25.645,25.645,25.645,23.747,23.747,23.747,25.348,22.718,23.253,25.612,26.296,27.256,23.979,23.979,23.979,22.883,22.883,22.883,21.789,21.789,21.789,21.789
2025-06-05,24.544,25.159,27.362,28.058,28.919,26.748,26.748,26.748,25.676,25.676,25.676,23.706,23.706,23.706,25.366,22.619,23.235,25.443,26.132,26.992,23.997,23.997,23.997,22.916,22.916,22.916,21.7775,21.7775,21.7775,21.7775
2025-06-06,24.573,25.188,27.368,28.058,28.913,26.764,26.764,26.764,25.688,25.688,25.688,23.721,23.721,23.721,25.375,22.631,23.246,25.421,26.11,26.985,23.988,23.988,23.988,22.907,22.907,22.907,21.7685,21.7685,21.7685,21.7685
2025-06-09,24.76,25.19,27.312,28.109,29.377,26.769,26.769,26.769,25.691,25.691,25.691,23.724,23.724,23.724,25.384,22.81,23.24,25.362,26.164,27.44,23.98,23.98,23.98,22.902,22.902,22.902,21.535,21.535,21.535,21.535
2025-06-10,25.062,25.312,27.385,28.256,29.415,26.775,26.775,26.775,25.7,25.7,25.7,23.724,23.724,23.724,25.381,23.093,23.348,25.419,26.295,27.459,24.074,24.074,24.074,22.889,22.889,22.889,21.6585,21.6585,21.6585,21.6585
2025-06-11,25.01,25.343,27.385,28.256,29.415,26.755,26.755,26.755,25.653,25.653,25.653,23.663,23.663,23.663,25.345,23.058,23.387,25.428,26.305,27.467,24.077,24.077,24.077,22.862,22.862,22.862,21.6465,21.6465,21.6465,21.6465
2025-06-12,25.27,25.84,27.427,28.276,29.581,26.812,26.812,26.812,25.698,25.698,25.698,23.715,23.715,23.715,25.495,23.287,23.849,25.44,26.293,27.602,24.086,24.086,24.086,22.862,22.862,22.862,21.716,21.716,21.716,21.716
